trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
174,False,"{'a': 0.7058528685483333, 'e': 0.7058528685483333}",30,0,-72.8104909651234,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
175,False,"{'a': 0.7044411628112367, 'e': 0.7044411628112367}",25,0,-103.67794781135666,"{0: 12, 1: 5, 2: 7, 3: 1, 4: 0}",0
176,False,"{'a': 0.7030322804856142, 'e': 0.7030322804856142}",25,0,-11.096447113784997,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
177,False,"{'a': 0.7016262159246429, 'e': 0.7016262159246429}",20,0,-34.54525303290057,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
178,False,"{'a': 0.7002229634927937, 'e': 0.7002229634927937}",25,0,-81.60794719302008,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
179,False,"{'a': 0.698822517565808, 'e': 0.698822517565808}",35,0,-73.17261581823608,"{0: 25, 1: 2, 2: 6, 3: 2, 4: 0}",0
180,False,"{'a': 0.6974248725306764, 'e': 0.6974248725306764}",20,9,-2.2562102855217203,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.6960300227856151, 'e': 0.6960300227856151}",30,0,-171.02476421335274,"{0: 16, 1: 2, 2: 10, 3: 0, 4: 2}",0
182,False,"{'a': 0.6946379627400439, 'e': 0.6946379627400439}",30,0,-201.54455092375468,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 4}",0
183,False,"{'a': 0.6932486868145638, 'e': 0.6932486868145638}",35,0,-171.23478757501084,"{0: 22, 1: 3, 2: 7, 3: 0, 4: 3}",0
184,False,"{'a': 0.6918621894409347, 'e': 0.6918621894409347}",25,0,-136.34061456758278,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
185,False,"{'a': 0.6904784650620528, 'e': 0.6904784650620528}",35,10,-74.2958369283581,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",1
186,False,"{'a': 0.6890975081319287, 'e': 0.6890975081319287}",25,13,-37.93084824208135,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
187,False,"{'a': 0.6877193131156648, 'e': 0.6877193131156648}",30,0,-144.16176521522073,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
188,False,"{'a': 0.6863438744894335, 'e': 0.6863438744894335}",20,16,7.36699858792686,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.6849711867404547, 'e': 0.6849711867404547}",30,0,-123.37519760315774,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
190,False,"{'a': 0.6836012443669737, 'e': 0.6836012443669737}",20,8,4.331076176196727,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.6822340418782398, 'e': 0.6822340418782398}",20,6,-12.376160575618291,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
192,False,"{'a': 0.6808695737944833, 'e': 0.6808695737944833}",20,0,-54.52655156649787,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
193,False,"{'a': 0.6795078346468943, 'e': 0.6795078346468943}",25,0,-116.55764950100686,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
194,False,"{'a': 0.6781488189776005, 'e': 0.6781488189776005}",25,0,-162.6253357872581,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
195,False,"{'a': 0.6767925213396453, 'e': 0.6767925213396453}",20,1,-54.665006471243764,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
196,False,"{'a': 0.675438936296966, 'e': 0.675438936296966}",25,9,-24.1353740541672,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
197,False,"{'a': 0.6740880584243721, 'e': 0.6740880584243721}",25,0,-86.56422201921376,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
198,False,"{'a': 0.6727398823075234, 'e': 0.6727398823075234}",20,12,-4.757083753372303,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.6713944025429083, 'e': 0.6713944025429083}",20,8,-45.458827448098965,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
200,False,"{'a': 0.6700516137378225, 'e': 0.6700516137378225}",25,17,-1.166469047331874,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.6687115105103468, 'e': 0.6687115105103468}",25,0,-56.090438215179915,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
202,False,"{'a': 0.6673740874893261, 'e': 0.6673740874893261}",20,0,-4.802939109390539,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
203,False,"{'a': 0.6660393393143476, 'e': 0.6660393393143476}",20,10,-37.61116008199974,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
204,False,"{'a': 0.6647072606357188, 'e': 0.6647072606357188}",25,0,-37.4538822031175,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
205,False,"{'a': 0.6633778461144474, 'e': 0.6633778461144474}",20,0,-98.37102188591885,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
206,False,"{'a': 0.6620510904222184, 'e': 0.6620510904222184}",20,2,-28.36046825134478,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
207,False,"{'a': 0.660726988241374, 'e': 0.660726988241374}",20,0,-57.07757125413634,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
208,False,"{'a': 0.6594055342648912, 'e': 0.6594055342648912}",25,0,-60.665289431428874,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
209,False,"{'a': 0.6580867231963615, 'e': 0.6580867231963615}",20,0,-18.132053091188745,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
210,False,"{'a': 0.6567705497499687, 'e': 0.6567705497499687}",30,0,-93.16425611368702,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
211,False,"{'a': 0.6554570086504689, 'e': 0.6554570086504689}",25,11,-9.353282735137224,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.6541460946331679, 'e': 0.6541460946331679}",20,11,4.07711098685415,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.6528378024439015, 'e': 0.6528378024439015}",25,0,-121.79612629435604,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
214,False,"{'a': 0.6515321268390137, 'e': 0.6515321268390137}",25,13,23.681053744846935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.6502290625853357, 'e': 0.6502290625853357}",30,0,-62.87890242570483,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
216,False,"{'a': 0.6489286044601651, 'e': 0.6489286044601651}",25,0,-141.31221768543747,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
217,False,"{'a': 0.6476307472512447, 'e': 0.6476307472512447}",25,0,-96.35285873743302,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
218,False,"{'a': 0.6463354857567423, 'e': 0.6463354857567423}",25,0,-65.19825645188982,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",0
219,False,"{'a': 0.6450428147852287, 'e': 0.6450428147852287}",25,14,-4.393361245892369,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.6437527291556583, 'e': 0.6437527291556583}",25,0,-101.41776225341077,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
221,False,"{'a': 0.6424652236973469, 'e': 0.6424652236973469}",20,5,-8.865132014739197,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
222,False,"{'a': 0.6411802932499523, 'e': 0.6411802932499523}",25,0,-85.54051604087108,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
223,False,"{'a': 0.6398979326634524, 'e': 0.6398979326634524}",20,0,-16.992385249537772,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
224,False,"{'a': 0.6386181367981254, 'e': 0.6386181367981254}",35,3,-56.02649538269359,"{0: 25, 1: 1, 2: 5, 3: 0, 4: 1}",1
225,False,"{'a': 0.6373409005245292, 'e': 0.6373409005245292}",25,13,-14.415542923107154,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
226,False,"{'a': 0.6360662187234801, 'e': 0.6360662187234801}",25,11,-12.392268923630755,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.6347940862860332, 'e': 0.6347940862860332}",20,2,-121.7955260284946,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 2}",1
228,False,"{'a': 0.6335244981134611, 'e': 0.6335244981134611}",25,0,-47.89700458230343,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
229,False,"{'a': 0.6322574491172342, 'e': 0.6322574491172342}",20,15,-2.240992340732987,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.6309929342189997, 'e': 0.6309929342189997}",30,13,25.32086473418085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.6297309483505618, 'e': 0.6297309483505618}",20,9,-26.39501214692334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.6284714864538606, 'e': 0.6284714864538606}",25,8,8.181082736904298,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
233,False,"{'a': 0.6272145434809528, 'e': 0.6272145434809528}",30,0,-137.50561418304142,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
234,False,"{'a': 0.625960114393991, 'e': 0.625960114393991}",25,0,-39.74679194317652,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
235,False,"{'a': 0.624708194165203, 'e': 0.624708194165203}",30,0,-73.257674015553,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
236,False,"{'a': 0.6234587777768725, 'e': 0.6234587777768725}",25,0,-78.35421419820575,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
237,False,"{'a': 0.6222118602213188, 'e': 0.6222118602213188}",20,0,-56.45099321756561,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
238,False,"{'a': 0.6209674365008762, 'e': 0.6209674365008762}",20,9,-4.579732008108708,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
239,False,"{'a': 0.6197255016278744, 'e': 0.6197255016278744}",20,0,-50.777564607065344,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
240,False,"{'a': 0.6184860506246187, 'e': 0.6184860506246187}",35,0,-49.03090230873981,"{0: 29, 1: 0, 2: 5, 3: 0, 4: 1}",0
241,False,"{'a': 0.6172490785233694, 'e': 0.6172490785233694}",35,8,-68.65287158630137,"{0: 17, 1: 4, 2: 4, 3: 2, 4: 0}",1
242,False,"{'a': 0.6160145803663227, 'e': 0.6160145803663227}",25,4,-88.72501497805342,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 1}",1
243,False,"{'a': 0.6147825512055901, 'e': 0.6147825512055901}",30,19,-100.39732448705753,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 2}",1
244,False,"{'a': 0.6135529861031789, 'e': 0.6135529861031789}",20,0,-3.5159252342223644,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
245,False,"{'a': 0.6123258801309726, 'e': 0.6123258801309726}",25,8,-51.62838230157636,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 0}",1
246,False,"{'a': 0.6111012283707106, 'e': 0.6111012283707106}",20,8,5.8575666735163505,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.6098790259139691, 'e': 0.6098790259139691}",25,7,-39.75642641978172,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
248,False,"{'a': 0.6086592678621412, 'e': 0.6086592678621412}",20,7,-37.05111897245708,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
249,False,"{'a': 0.6074419493264169, 'e': 0.6074419493264169}",25,0,-142.2728218869646,"{0: 14, 1: 0, 2: 8, 3: 2, 4: 1}",0
250,False,"{'a': 0.6062270654277642, 'e': 0.6062270654277642}",25,0,-3.2537990445160316,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
251,False,"{'a': 0.6050146112969086, 'e': 0.6050146112969086}",25,0,-139.0351781358184,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",1
252,False,"{'a': 0.6038045820743148, 'e': 0.6038045820743148}",30,19,20.389821323655173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.6025969729101661, 'e': 0.6025969729101661}",20,0,-4.650482491212629,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
254,False,"{'a': 0.6013917789643458, 'e': 0.6013917789643458}",25,5,-49.06503752557565,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
255,False,"{'a': 0.6001889954064171, 'e': 0.6001889954064171}",25,0,-157.6497711427307,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
256,False,"{'a': 0.5989886174156043, 'e': 0.5989886174156043}",25,11,-26.012972309286106,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
257,False,"{'a': 0.5977906401807731, 'e': 0.5977906401807731}",25,5,-3.0458414184650504,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.5965950589004115, 'e': 0.5965950589004115}",20,0,-17.06690509292232,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
259,False,"{'a': 0.5954018687826107, 'e': 0.5954018687826107}",25,0,-49.344736248782695,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.5942110650450455, 'e': 0.5942110650450455}",25,0,-47.07030584162193,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
261,False,"{'a': 0.5930226429149553, 'e': 0.5930226429149553}",25,0,-74.39769863629849,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
262,False,"{'a': 0.5918365976291254, 'e': 0.5918365976291254}",20,4,0.6283520231550555,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
263,False,"{'a': 0.5906529244338672, 'e': 0.5906529244338672}",25,2,-107.53828447812512,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 2}",1
264,False,"{'a': 0.5894716185849994, 'e': 0.5894716185849994}",25,0,-19.52124117649427,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
265,False,"{'a': 0.5882926753478295, 'e': 0.5882926753478295}",30,0,-69.6427477731315,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
266,False,"{'a': 0.5871160899971338, 'e': 0.5871160899971338}",25,13,-37.08731122087188,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
267,False,"{'a': 0.5859418578171396, 'e': 0.5859418578171396}",30,0,-39.44287544475427,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
268,False,"{'a': 0.5847699741015052, 'e': 0.5847699741015052}",20,14,-5.246728447802264,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.5836004341533022, 'e': 0.5836004341533022}",25,0,-55.142505829108494,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",0
270,False,"{'a': 0.5824332332849956, 'e': 0.5824332332849956}",20,0,-75.20433970085966,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
271,False,"{'a': 0.5812683668184256, 'e': 0.5812683668184256}",20,0,-105.008201174418,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
272,False,"{'a': 0.5801058300847888, 'e': 0.5801058300847888}",30,0,-85.85606370219574,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
273,False,"{'a': 0.5789456184246192, 'e': 0.5789456184246192}",20,0,-41.248983616043105,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
274,False,"{'a': 0.5777877271877699, 'e': 0.5777877271877699}",20,9,-9.729982898943094,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.5766321517333944, 'e': 0.5766321517333944}",20,10,-5.827521683774558,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.5754788874299277, 'e': 0.5754788874299277}",25,0,-9.088152456694337,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
277,False,"{'a': 0.5743279296550677, 'e': 0.5743279296550677}",25,1,-89.75680147096759,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 2}",1
278,False,"{'a': 0.5731792737957576, 'e': 0.5731792737957576}",20,2,10.868145082016879,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.5720329152481661, 'e': 0.5720329152481661}",20,0,9.216556450466916,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
280,False,"{'a': 0.5708888494176698, 'e': 0.5708888494176698}",30,13,14.846228439580551,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5697470717188344, 'e': 0.5697470717188344}",20,0,-3.9270994162264836,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
282,False,"{'a': 0.5686075775753968, 'e': 0.5686075775753968}",30,24,8.358313569880204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.567470362420246, 'e': 0.567470362420246}",30,11,-10.515606244778537,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
284,False,"{'a': 0.5663354216954055, 'e': 0.5663354216954055}",25,18,10.349906212872835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5652027508520147, 'e': 0.5652027508520147}",25,14,-21.61329938461114,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
286,False,"{'a': 0.5640723453503107, 'e': 0.5640723453503107}",25,0,-42.909697110883585,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
287,False,"{'a': 0.56294420065961, 'e': 0.56294420065961}",25,14,8.613156739283967,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.5618183122582908, 'e': 0.5618183122582908}",20,0,-95.75439897515453,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
289,False,"{'a': 0.5606946756337743, 'e': 0.5606946756337743}",20,14,11.209089783847652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5595732862825067, 'e': 0.5595732862825067}",30,6,-21.895646430137695,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 0}",1
291,False,"{'a': 0.5584541397099417, 'e': 0.5584541397099417}",25,7,-51.29229927081618,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
292,False,"{'a': 0.5573372314305218, 'e': 0.5573372314305218}",20,0,-63.614957978059515,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
293,False,"{'a': 0.5562225569676608, 'e': 0.5562225569676608}",20,5,-107.14081718882306,"{0: 10, 1: 1, 2: 0, 3: 2, 4: 2}",1
294,False,"{'a': 0.5551101118537254, 'e': 0.5551101118537254}",20,3,-19.583576423196515,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
295,False,"{'a': 0.553999891630018, 'e': 0.553999891630018}",25,0,-20.225051671803815,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
296,False,"{'a': 0.5528918918467579, 'e': 0.5528918918467579}",20,0,-2.592115613095282,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
297,False,"{'a': 0.5517861080630644, 'e': 0.5517861080630644}",20,9,-2.8546556434533503,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
298,False,"{'a': 0.5506825358469383, 'e': 0.5506825358469383}",20,9,2.1589920332809442,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5495811707752444, 'e': 0.5495811707752444}",20,0,-44.29896407394572,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
300,False,"{'a': 0.5484820084336939, 'e': 0.5484820084336939}",25,0,-53.409254411295244,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.5473850444168266, 'e': 0.5473850444168266}",20,7,-24.334296377471063,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
302,False,"{'a': 0.5462902743279929, 'e': 0.5462902743279929}",30,5,6.945339257839656,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.5451976937793369, 'e': 0.5451976937793369}",20,0,-5.124476008211861,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
304,False,"{'a': 0.5441072983917782, 'e': 0.5441072983917782}",20,4,9.090605956824827,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.5430190837949946, 'e': 0.5430190837949946}",20,6,-83.94388530219302,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
306,False,"{'a': 0.5419330456274046, 'e': 0.5419330456274046}",25,13,-72.3903762754608,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
307,False,"{'a': 0.5408491795361499, 'e': 0.5408491795361499}",25,17,3.2441491873213053,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.5397674811770775, 'e': 0.5397674811770775}",25,17,-6.906228473584375,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.5386879462147234, 'e': 0.5386879462147234}",30,8,-41.4542557576474,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
310,False,"{'a': 0.537610570322294, 'e': 0.537610570322294}",20,0,-17.39708667279374,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
311,False,"{'a': 0.5365353491816494, 'e': 0.5365353491816494}",20,9,-43.92752131878866,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
312,False,"{'a': 0.5354622784832861, 'e': 0.5354622784832861}",20,0,-12.855615541381702,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
313,False,"{'a': 0.5343913539263195, 'e': 0.5343913539263195}",20,3,22.013672503375915,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5333225712184668, 'e': 0.5333225712184668}",25,0,-88.0302174792078,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
315,False,"{'a': 0.5322559260760299, 'e': 0.5322559260760299}",25,0,-39.37934170529989,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
316,False,"{'a': 0.5311914142238778, 'e': 0.5311914142238778}",30,0,-66.70471155420903,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
317,False,"{'a': 0.5301290313954301, 'e': 0.5301290313954301}",30,1,-110.60835182788512,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 2}",1
318,False,"{'a': 0.5290687733326392, 'e': 0.5290687733326392}",30,13,-29.214734982105583,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
319,False,"{'a': 0.528010635785974, 'e': 0.528010635785974}",20,5,-27.083167280581954,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
320,False,"{'a': 0.5269546145144021, 'e': 0.5269546145144021}",20,0,-19.35750250049461,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
321,False,"{'a': 0.5259007052853732, 'e': 0.5259007052853732}",25,7,-96.61993085759356,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
322,False,"{'a': 0.5248489038748024, 'e': 0.5248489038748024}",20,10,-0.568064164567716,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.5237992060670529, 'e': 0.5237992060670529}",25,0,-32.834615564003585,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
324,False,"{'a': 0.5227516076549188, 'e': 0.5227516076549188}",25,0,-23.314482024301284,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
325,False,"{'a': 0.5217061044396089, 'e': 0.5217061044396089}",25,2,-45.449797436207746,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 0}",1
326,False,"{'a': 0.5206626922307297, 'e': 0.5206626922307297}",20,0,-2.700973283101166,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
327,False,"{'a': 0.5196213668462683, 'e': 0.5196213668462683}",20,12,-46.563527638004736,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
328,False,"{'a': 0.5185821241125756, 'e': 0.5185821241125756}",20,3,6.38379856472029,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
329,False,"{'a': 0.5175449598643506, 'e': 0.5175449598643506}",25,0,-144.88013183339143,"{0: 17, 1: 3, 2: 0, 3: 2, 4: 3}",0
330,False,"{'a': 0.5165098699446219, 'e': 0.5165098699446219}",25,3,-74.38469076311026,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
331,False,"{'a': 0.5154768502047326, 'e': 0.5154768502047326}",35,0,-50.542360508582206,"{0: 30, 1: 0, 2: 3, 3: 1, 4: 1}",0
332,False,"{'a': 0.5144458965043232, 'e': 0.5144458965043232}",20,10,-22.587061123243018,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
333,False,"{'a': 0.5134170047113145, 'e': 0.5134170047113145}",20,7,-2.5814687325124686,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.5123901707018919, 'e': 0.5123901707018919}",30,5,-51.47710914309066,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
335,False,"{'a': 0.5113653903604881, 'e': 0.5113653903604881}",20,14,12.075619195568986,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5103426595797671, 'e': 0.5103426595797671}",30,0,-29.232210524431363,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
337,False,"{'a': 0.5093219742606075, 'e': 0.5093219742606075}",30,17,-57.123338195420445,"{0: 7, 1: 1, 2: 3, 3: 2, 4: 0}",1
338,False,"{'a': 0.5083033303120863, 'e': 0.5083033303120863}",30,13,-14.14711092617871,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.5072867236514622, 'e': 0.5072867236514622}",30,0,-26.970620617036648,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
340,False,"{'a': 0.5062721502041593, 'e': 0.5062721502041593}",20,9,-45.81512164549577,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
341,False,"{'a': 0.505259605903751, 'e': 0.505259605903751}",20,0,5.131724169574328,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
342,False,"{'a': 0.5042490866919435, 'e': 0.5042490866919435}",20,9,-32.62517151770774,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
343,False,"{'a': 0.5032405885185596, 'e': 0.5032405885185596}",20,6,-5.960204294353449,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.5022341073415224, 'e': 0.5022341073415224}",30,16,-44.81248347444563,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
345,False,"{'a': 0.5012296391268394, 'e': 0.5012296391268394}",25,4,-22.298577190123368,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
